round,noise,prob_end,A_cum_payoff,B_cum_payoff,A_last_1,B_last_1,A_last_2,B_last_2,A_last_3,B_last_3,A_last_4,B_last_4,A_last_5,B_last_5,A_last_6,B_last_6,A_last_7,B_last_7,A_next_move
13,0.0349,0.0077,38,38,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
14,0.0349,0.0077,41,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,0.0349,0.0077,44,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16,0.0349,0.0077,47,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17,0.0349,0.0077,50,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18,0.0349,0.0077,53,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19,0.0349,0.0077,56,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20,0.0349,0.0077,59,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21,0.0349,0.0077,62,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22,0.0349,0.0077,65,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23,0.0349,0.0077,68,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24,0.0349,0.0077,71,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25,0.0349,0.0077,74,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26,0.0349,0.0077,77,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27,0.0349,0.0077,80,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28,0.0349,0.0077,83,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29,0.0349,0.0077,83,88,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
30,0.0349,0.0077,88,88,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0
31,0.0349,0.0077,88,93,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1
32,0.0349,0.0077,93,93,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0
33,0.0349,0.0077,93,98,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1
34,0.0349,0.0077,98,98,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0
35,0.0349,0.0077,98,103,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
36,0.0349,0.0077,103,103,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
37,0.0349,0.0077,103,108,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
38,0.0349,0.0077,108,108,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
39,0.0349,0.0077,108,113,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
40,0.0349,0.0077,109,114,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0
41,0.0349,0.0077,110,115,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
42,0.0349,0.0077,111,116,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
43,0.0349,0.0077,112,117,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
44,0.0349,0.0077,113,118,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
45,0.0349,0.0077,114,119,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
46,0.0349,0.0077,115,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0.0349,0.0077,116,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0.0349,0.0077,117,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0.0349,0.0077,118,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0.0349,0.0077,123,123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0.0349,0.0077,123,128,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
52,0.0349,0.0077,128,128,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
53,0.0349,0.0077,128,133,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
54,0.0349,0.0077,133,133,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
55,0.0349,0.0077,133,138,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1
56,0.0349,0.0077,138,138,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
57,0.0349,0.0077,138,143,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
58,0.0349,0.0077,143,143,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
59,0.0349,0.0077,143,148,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
60,0.0349,0.0077,148,148,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
61,0.0349,0.0077,148,153,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
62,0.0349,0.0077,153,153,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
63,0.0349,0.0077,153,158,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
64,0.0349,0.0077,158,158,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
65,0.0349,0.0077,158,163,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
66,0.0349,0.0077,163,163,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
67,0.0349,0.0077,163,168,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
68,0.0349,0.0077,168,168,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
69,0.0349,0.0077,168,173,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
70,0.0349,0.0077,173,173,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
71,0.0349,0.0077,173,178,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
72,0.0349,0.0077,178,178,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
73,0.0349,0.0077,178,183,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
74,0.0349,0.0077,183,183,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
75,0.0349,0.0077,183,188,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
76,0.0349,0.0077,188,188,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
77,0.0349,0.0077,188,193,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
78,0.0349,0.0077,193,193,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
79,0.0349,0.0077,193,198,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
80,0.0349,0.0077,198,198,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
81,0.0349,0.0077,198,203,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
82,0.0349,0.0077,203,203,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
83,0.0349,0.0077,203,208,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
84,0.0349,0.0077,208,208,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
85,0.0349,0.0077,208,213,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
86,0.0349,0.0077,213,213,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
87,0.0349,0.0077,213,218,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
88,0.0349,0.0077,218,218,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
89,0.0349,0.0077,218,223,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
90,0.0349,0.0077,223,223,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
91,0.0349,0.0077,223,228,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
92,0.0349,0.0077,228,228,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
93,0.0349,0.0077,228,233,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
94,0.0349,0.0077,233,233,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
95,0.0349,0.0077,233,238,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
96,0.0349,0.0077,234,239,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0
97,0.0349,0.0077,235,240,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
98,0.0349,0.0077,236,241,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
99,0.0349,0.0077,237,242,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
100,0.0349,0.0077,238,243,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
101,0.0349,0.0077,239,244,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
102,0.0349,0.0077,240,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0.0349,0.0077,241,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0.0349,0.0077,242,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0.0349,0.0077,247,247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0.0349,0.0077,247,252,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
107,0.0349,0.0077,252,252,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
108,0.0349,0.0077,252,257,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
109,0.0349,0.0077,257,257,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
110,0.0349,0.0077,257,262,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1
111,0.0349,0.0077,262,262,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
112,0.0349,0.0077,262,267,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
113,0.0349,0.0077,267,267,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
114,0.0349,0.0077,267,272,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
115,0.0349,0.0077,272,272,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
116,0.0349,0.0077,272,277,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
117,0.0349,0.0077,277,277,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
118,0.0349,0.0077,280,280,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1
119,0.0349,0.0077,283,283,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1
120,0.0349,0.0077,286,286,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1
121,0.0349,0.0077,289,289,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
122,0.0349,0.0077,292,292,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
123,0.0349,0.0077,295,295,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
124,0.0349,0.0077,298,298,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125,0.0349,0.0077,301,301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126,0.0349,0.0077,304,304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127,0.0349,0.0077,307,307,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
128,0.0349,0.0077,307,312,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
129,0.0349,0.0077,312,312,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0
130,0.0349,0.0077,312,317,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1
131,0.0349,0.0077,317,317,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0
132,0.0349,0.0077,317,322,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1
133,0.0349,0.0077,322,322,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0
134,0.0349,0.0077,322,327,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
135,0.0349,0.0077,327,327,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
136,0.0349,0.0077,327,332,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
137,0.0349,0.0077,332,332,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
138,0.0349,0.0077,332,337,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
139,0.0349,0.0077,337,337,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
140,0.0349,0.0077,337,342,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
141,0.0349,0.0077,342,342,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
142,0.0349,0.0077,342,347,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
143,0.0349,0.0077,347,347,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
144,0.0349,0.0077,347,352,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
145,0.0349,0.0077,352,352,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
146,0.0349,0.0077,352,357,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
147,0.0349,0.0077,357,357,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
148,0.0349,0.0077,357,362,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
149,0.0349,0.0077,362,362,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
150,0.0349,0.0077,362,367,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
151,0.0349,0.0077,367,367,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
152,0.0349,0.0077,367,372,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
153,0.0349,0.0077,372,372,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
154,0.0349,0.0077,372,377,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
155,0.0349,0.0077,377,377,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
156,0.0349,0.0077,378,378,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0
157,0.0349,0.0077,379,379,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0
158,0.0349,0.0077,380,380,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
159,0.0349,0.0077,385,380,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
160,0.0349,0.0077,385,385,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
161,0.0349,0.0077,390,385,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
162,0.0349,0.0077,390,390,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
163,0.0349,0.0077,395,390,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
164,0.0349,0.0077,395,395,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1
165,0.0349,0.0077,400,395,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
166,0.0349,0.0077,400,400,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
167,0.0349,0.0077,405,400,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
168,0.0349,0.0077,405,405,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
169,0.0349,0.0077,410,405,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
170,0.0349,0.0077,410,410,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
171,0.0349,0.0077,415,410,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
172,0.0349,0.0077,415,415,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
173,0.0349,0.0077,420,415,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
174,0.0349,0.0077,420,420,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
175,0.0349,0.0077,425,420,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
176,0.0349,0.0077,425,425,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
177,0.0349,0.0077,430,425,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
178,0.0349,0.0077,430,430,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
179,0.0349,0.0077,435,430,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
180,0.0349,0.0077,435,435,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
181,0.0349,0.0077,440,435,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
182,0.0349,0.0077,440,440,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
183,0.0349,0.0077,445,440,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
184,0.0349,0.0077,445,445,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
185,0.0349,0.0077,450,445,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
186,0.0349,0.0077,450,450,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
187,0.0349,0.0077,455,450,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
188,0.0349,0.0077,455,455,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
189,0.0349,0.0077,460,455,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
190,0.0349,0.0077,460,460,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
191,0.0349,0.0077,465,460,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
192,0.0349,0.0077,465,465,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
193,0.0349,0.0077,470,465,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
194,0.0349,0.0077,470,470,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
195,0.0349,0.0077,475,470,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
196,0.0349,0.0077,475,475,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
197,0.0349,0.0077,480,475,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
198,0.0349,0.0077,480,480,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
199,0.0349,0.0077,485,480,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
7,0.0113,0.074,7,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,0.0113,0.074,8,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0.0113,0.074,9,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,0.0113,0.074,10,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,0.0113,0.074,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.0113,0.074,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0.0113,0.074,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.0113,0.074,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.0113,0.074,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.0113,0.074,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.0113,0.074,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.0113,0.074,22,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.0113,0.074,22,27,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,0.0113,0.074,23,28,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21,0.0113,0.074,24,29,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
22,0.0113,0.074,24,34,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
23,0.0113,0.074,25,35,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
24,0.0113,0.074,26,36,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
25,0.0113,0.074,27,37,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26,0.0113,0.074,28,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,0.0113,0.074,29,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,0.0113,0.074,30,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,0.0113,0.074,31,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0.0113,0.074,32,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0.0113,0.074,33,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0.0113,0.074,34,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0.0113,0.074,35,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0.0113,0.074,36,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0.0113,0.074,37,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0.0113,0.074,38,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0.0113,0.074,39,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0.0113,0.074,40,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.0696,0.0183,22,22,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1
8,0.0696,0.0183,23,23,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0
9,0.0696,0.0183,28,23,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0
10,0.0696,0.0183,31,26,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1
11,0.0696,0.0183,34,29,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1
12,0.0696,0.0183,37,32,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1
13,0.0696,0.0183,40,35,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1
14,0.0696,0.0183,43,38,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
15,0.0696,0.0183,43,43,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
16,0.0696,0.0183,48,43,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0
17,0.0696,0.0183,48,48,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1
18,0.0696,0.0183,49,49,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0
19,0.0696,0.0183,50,50,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0
20,0.0696,0.0183,51,51,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0
21,0.0696,0.0183,52,52,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
22,0.0696,0.0183,57,52,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
23,0.0696,0.0183,60,55,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1
24,0.0696,0.0183,63,58,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
25,0.0696,0.0183,66,61,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1
26,0.0696,0.0183,66,66,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1
27,0.0696,0.0183,67,67,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0
28,0.0696,0.0183,68,68,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0
29,0.0696,0.0183,71,71,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1
30,0.0696,0.0183,74,74,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1
31,0.0696,0.0183,77,77,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
32,0.0696,0.0183,80,80,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
33,0.0696,0.0183,80,85,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1
34,0.0696,0.0183,81,86,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0
35,0.0696,0.0183,82,87,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0
36,0.0696,0.0183,85,90,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1
37,0.0696,0.0183,85,95,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1
38,0.0696,0.0183,86,96,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0
39,0.0696,0.0183,91,96,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0
40,0.0696,0.0183,96,96,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0
41,0.0696,0.0183,99,99,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1
42,0.0696,0.0183,102,102,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1
43,0.0696,0.0183,105,105,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1
44,0.0696,0.0183,105,110,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1
45,0.0696,0.0183,110,110,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0
46,0.0696,0.0183,110,115,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1
47,0.0696,0.0183,115,115,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0
48,0.0696,0.0183,115,120,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1
49,0.0696,0.0183,120,120,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0
50,0.0696,0.0183,123,123,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1
51,0.0696,0.0183,123,128,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1
52,0.0696,0.0183,124,129,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0
53,0.0696,0.0183,125,130,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0
54,0.0696,0.0183,125,135,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1
55,0.0696,0.0183,125,140,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1
56,0.0696,0.0183,130,140,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0
57,0.0696,0.0183,133,143,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1
58,0.0696,0.0183,136,146,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1
59,0.0696,0.0183,139,149,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1
60,0.0696,0.0183,142,152,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1
7,0.09,0.0506,7,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,0.09,0.0506,8,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,0.09,0.0506,9,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,0.0642,0.0067,13,13,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8,0.0642,0.0067,14,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,0.0642,0.0067,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0.0642,0.0067,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0.0642,0.0067,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.0642,0.0067,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0.0642,0.0067,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.0642,0.0067,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.0642,0.0067,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.0642,0.0067,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.0642,0.0067,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.0642,0.0067,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.0642,0.0067,29,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.0642,0.0067,30,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21,0.0642,0.0067,33,28,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
22,0.0642,0.0067,34,29,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
23,0.0642,0.0067,35,30,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
24,0.0642,0.0067,36,31,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
25,0.0642,0.0067,41,31,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
26,0.0642,0.0067,42,32,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
27,0.0642,0.0067,43,33,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
28,0.0642,0.0067,44,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,0.0642,0.0067,45,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,0.0642,0.0067,46,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,0.0642,0.0067,46,41,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
32,0.0642,0.0067,47,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
